"reviews_review","reviews_user"
"","","simply loved this. One of those books that you internalise and stays with you. His childhood! His forbidding father pacing the room from the fire to the end plunged in darkness, in silence! Those encounters with Napoleon. That occasion when the Napoleonic army crosses the river into Russia and he hears music, like in Antony and Cleopatra, the god of war whom he loved now leaving him. Heaven.","Fazackerly Toast"
"","","Whoops, turns out I don’t know French. But someday I might. I’m keeping this little book around for that day.","Mia"
"","","In realtà non è questa l'edizione che ho trovato in biblioteca, ma su Goodreads è troppo lungo far passare l'elenco di tutte le edizioni in tutte le lingue del mondo (preferivo Anobii in questo: se volevi vedere le edizioni in una lingua, te le estraeva).
La mia è una selezione dei passi tradotti e valutati più interessanti da Vitaliano Brancati, ed essendo del 1942-45 circa soffre di una certa polverosità.
Prima o poi, sono certa, mi capiterà in mano qualcosa di più recente, magari addirittura un'edizione integrale in francese, ma ora come ora - considerando che Brancati si vanta di aver sfrondato le memorie del loro lato più autocelebrativo, lagnoso e narcisista lasciando solo le parti più descrittive di personaggi e caratteri, mi posso accontentare di questo assaggio.
Autocelebrativo, alla sua maniera, Chateaubriand lo è di sicuro: e tuttavia lo si sente sincero quando sabota la sua carriera perché troppo pigro, introverso, timido e orgoglioso di fronte ai potenti; per cui non stupisce neanche un po' che rifiuti una carica diplomatica importante offerta da Napoleone perché gli fa orrore che questi abbia appena fatto assassinare il duca di Enghien, e che dopo la caduta dell'imperatore ne rivaluti lo spessore politico e quasi anche umano, confrontato con certe miserie e limiti oggettivi di Luigi XVIII e della Restaurazione in genere, il tutto rimanendo sempre legittimista e realista.
Ma incantano, divertono, fanno sorridere le sue frasi sorvegliate, cesellate con amore di fabbro più che di scrittore, i suoi ritratti fulminanti di regine, nobili, papi, e soprattutto quell'atmosfera da dopo il diluvio che è proprio il sapore unico di questo libro: il libro di un Noè privilegiato che, nobile di provincia, per caso, per calcolo e per poca ambizione scampa alla ghigliottina e vede tutto intorno a lui crollare, persone vive fino a ieri decapitate domani.
Torna dagli Usa nel 1789, vede i giacobini, i girondini, Mirabeau, la convenzione, Varenne, il Direttorio, il Consolato, l'Impero, tutte le guerre intraprese o subite dalla Francia; e poi la caduta del semidio, il ritorno di Talleyrand e compagni, i Cento Giorni, il congresso di Vienna...
Un uomo di straordinaria lucidità: che capisce le ragioni spirituali e spesso anche politiche (quelle economiche mai) della rivoluzione; un provinciale che vorrebbe rimanere ancorato alle sue idee, che sono quelle dell'ancien régime ma in realtà assistendo ai cambiamenti del popolo, della borghesia, della nobilità nelle loro varie componenti, passando da benestante a povero in canna, tornando in auge, e poi in disgrazia un altro paio di volte, non senza qualche successo letterario prima e diplomatico poi, non può fare a meno di cambiare anche lui, di disgustarsi della Reazione senza per questo convincersi mai della bontà della democrazia, che non gli era dispiaciuta in America ma non trovava adatta al suo Paese.","Simona Moschini"
"","","J'avais choisi de découvrir ce monument de la littérature française en version abrégée, parce que l’œuvre m'intimidait beaucoup (et je ne dois pas être la seule ^^).
Mais au final je me suis fait avoir, car ce que j'ai lu m'a tellement plu que je n'ai qu'une envie : m'attaquer à la version intégrale !!!
Ne passez pas à côté de ce chef d’œuvre, quitte à tremper vos pieds dans le petit bain pour commencer, grâce à cette très bonne édition abrégée...","Aurélie"
"","","Memórias de vida do grande autor e político francês René dê Chateaubriand. Homem de gênio que viveu um dos períodos mais conturbados e decisivos da história humana entre a Revolução Francesa, a ascensão de Napoleão e o período das restaurações monárquicas.
O que mais me aproximou do autor foram as suas descrições do belo, de seus amores platônicos, sua apreciação crítica sobre as certas imposturas e intolerâncias dos radicais da Revolução Francesa, bem como suas previsões muito certas sobre o futuro (perigos da pasteurização das civilizações feita pela globalização por exemplo). Livro que narra grandes fatos, sem ser datado, pois fala sobre temas intrínsecos à natureza humana.","Danielle Aleixo"
"","","An absorbing memoir of a man who led a most intriguing life. Moving from his early childhood through the various phases of his life, this autobiography reveals many of his personal characteristics and aspirations during a very interesting period of French history.","Bill"
"","","Such a great book!!","Maan Kawas"
"","","Chateaubriand leefde van 1768 tot 1848 en maakte dus én de hele Franse revolutie én de opkomst en ondergang van Napoleon én een flink deel van de restauratie mee. Omdat hij zelf ook flink betrokken was, hij was o.a. minister en ambassadeur, heeft hij deze gebeurtenissen van dichtbij mogen meemaken. En dan is hij ook nog op bezoek geweest in de dan nog kersverse staat Amerika. Het zijn dan ook deze verslagen uit de eerste hand die deze memoires zo boeiend maken, met de hoofdstukken over Napoleon als hoogtepunt. Chateaubriand is een scherp observator, heeft de vrijheid hoog in het vaandel staan en een grote afkeer van geweld. Daarnaast is hij een onmiskenbare romanticus en zijn stijl is doordrenkt van verzuchtingen, sublieme beschrijvingen van natuur en oudheden en vooral een sterk besef van de kortheid en zinloosheid van het bestaan. Zo zijn ook de passages waarin hij niet over politiek schrijft erg genietbaar en soms nog verrassend actueel. Leuk ook is dat Chateaubriand het schrijfproces zelf ook beschrijft - zo zien we hem bijna letterlijk de pen ter hand nemen.
Het is jammer dat deze Nederlandse uitgave slechts een uitreksel is - flinke passages en soms complete hoofdstukken worden overgeslagen, wat Chateaubriand's memoires soms een onbedoeld fragmentarisch karakter geeft. Toegegeven, niet alles is interessant en na Napoleons val zakt het boek wat in, maar deze schrijver, met gemak een van de groten van zijn tijd, verdient uiteindelijk meer.","Gijs Grob"
"","","A very smart man with a sharp quill. Probably one of my first literary love. I fancied the man who'd written such things, lived such a life. Damn he's got some ego, but mostly well deserved.
His memoirs are an amazing glimpse in the life and politics of some of the richest and most turbulent decades of french history.","Elenora"
"","","I felt like I belonged in the Tombe after reading this ponderous book.","Marianne"
"","","Literally ""Memoirs from Beyond the Grave"" is an autobiography in 42 volumes. The version I read had volumes 9-12, covering life and travels from April to September 1822, revised in December 1846.","D"
"","","over rated. poor little rich kid grows up , flees france to save his head from the revolution. very self absorbed ponce.","Stosch"
"","","Chateaubriand racontant sa naissance :
""Je n'avais vécu que quelques heures, et la pesanteur du temps était déjà marquée sur mon front. Que me laissait-on mourir ?""
il avait tout compris","emmarps"
"","","I was handicapped by lack of knowledge of French history, but I found the sections about Napoleon amazing.","Pam Strachan"
"","","The more I read books like this, the more I find that I enjoy them. The Education of Henry Adams, Confessions of an Italian (Ippolito Nievo), Remembrance of Things Past (Marcel Proust) and Memoirs from Beyond the Tomb to me are of the same family. Also his view of Napoleon and the misery he caused which is decidedly not the same as the monuments and street names all over Paris commemorating Napoleon.
True happiness is not expensive; if it costs dear, then it is of an inferior nature. pg. 34
Mathematics, Greek, and Latin occupied the whole of my winter at school. What time was not devoted to study was given up to those childhood games which are the same all over the world. The little English boy, the little German, the little Italian, the little Spaniard, the little Iroquois, and the little Bedouin all bowl the hoop and throw the ball. Brothers of one great family, children lose their common features only when they lose their innocence, which is the same everywhere. Then the passions, modified by climates, governments, and customs, create different nations; the human species ceases to speak, and understand the same language; society is the real Tower of Babel. pgs. 42-43
The man who tries to take his own life shows not so much the vigour of his soul as the feebleness of his nature. pg. 69
I shall never achieve success in this life, precisely because I lack one passion and one vice: ambition and hypocrisy. pg. 71
How rapidly and how often we change our illusions and our way of life! Friends leave us, others take their place; our relationships alter: there is always a time when we possessed nothing of what we now possess, and a time when we have nothing of what we once had. Man does not have a single, consistent life: he has several laid end to end, and that is his misfortune. pg. 72
Then, like Adam after his sin, I went forth into unknown country, and the world was all before me. pg. 73
[i]t is not man that stops time, it is time that stops man. pg. 76
There is a melancholy pleasure in meeting people we have known at different periods of our life and in considering the changes which have occurred in their existence and ours. Like markers left behind us, they trace the way we have come through the desert of the past. pg. 82
One has seen nothing if one has never seen the pomp of Versailles ... pg. 88
Louis XVI could have answered his judges as Christ answered the Jews: 'Many good works I have shown you; for which of those works do you stone me?' pg. 89
When, before the Revolution, I read the history of public disturbances among various nations, I could not understand how it was possible to live in those times; ....The Revolution made me understand the possibility of living in such conditions. pgs. 106-107
I cannot depict the society of 1789 and 1790 better than by comparing it with the architecture of the time of Louis XII and François I, when the Greek orders began to be combined with Gothic style.... pg. 107
Philadelphia offers a monotonous appearance. In general, what is missing from the Protestant cities of of the United States is great work of architecture: the Reformation, young in years, and sacrificing nothing to the imagination, ha rarely erected those domes, those airy naves, those twin towers with which the old Catholic religion ha crowned Europe. Not a ingle monument in Philadelphia, New York, or Boston soars above the mass of walls and roofs: the eye is saddened by this uniform level. pg. 131
At the time of the revocation of the Edict of Nantes, in 1685, the same mob from the Faubourg Saint-Antoine demolished the Protestant church at Charenton with just as much zeal as when it laid waste the church of Saint-Denis in 1793. pg. 133
A notable example of the concatenation of human affairs: a finance Bill passed by the English Parliament in 1765 creates a new empire on this earth in 1782, and causes one of the oldest kingdoms of Europe to disappear from the world in 1789! pg. 137
The earth is a charming mother; we come forth from her womb; in childhood, she hold us to her breasts, which are swollen with milk and honey; in youth and manhood, she lavishes upon us her cool waters, her harvests, and her fruits; she offers us, wherever we may go, shade, a bath, a table, and a bed; when we die, she opens her bosom to us again and throws a coverlet of grass and flowers over our remains while she secretly transforms us into her own substance to be reproduced in some new and graceful shape. pg. 150
Fortune and I took a dislike to each other at first sight. pg. 156
..for the death of our friends is not to be reckoned from the moment when they die, but from that when we cease to live with them. pgs. 179-180
Cicero was right to recommend reading as an antidote to the sorrows of existence. pg. 186
Mme. de Beaumont passed along the road which all of us have to take. pg. 216
...when all tremble before the tyrant, and it is as dangerous to incur his favour a to merit his displeasure, the historian appears, entrusted with the vengeance of the nations. Nero prospers in vain, for Tacitus has already been born within the Empire; pgs. 220-221
Let us be gentle if we would be regretted; great genius and superior qualities are mourned only by the angels. pg. 227
Posterity is not as fair in its judgments as is usually maintained; there are passions, infatuations, and errors born of distance just as there are passions and errors born of proximity. When posterity admires unreservedly, it is shocked that the contemporaries of that man it admires should not have had the same opinion of that man as itself. This is easy to explain, however: the things which caused offence in that person are past; his infirmities have died with him; all that remains of him is his imperishable life; but the evil which he caused is nonetheless real for all that; evil in itself and its essence, and evil above all for those who endured it. pg. 267
The Allies did not defeat us: we ourselves, choosing between two scourges, gave up shedding our blood, which had ceased to flow for our freedom. pg. 268
Do two perjuries add up to loyalty? pg. 281
An Irish Protestant, a British general with no understanding of our history or our way life, a man who saw nothing in the French year of 1793 but the English antecedent of 1649, was given the task of deciding our fate! Bonaparte's ambition had brought us to this sorry pass. pg. 288
I refuse to behave like a simpleton and fall into a fit of admiration. pg. 303 (about Napoleon)
Posterity will not ask .... whether Napoleon was justly punished for his crimes, but whether England showed the generosity befitting a great country. pg. 311
At the present time, everything disintegrates in a day; whoever lives too long dies alive. pg. 312
Man is as much deceived by the success of wishes as by their disappointment. pg. 327
When a man looks at or listens to his past life, he seems to see on a deserted sea the wake of a vessel that has vanished; he seems to hear the tolling of a bell whose old tower is lost from sight. pg. 327
We do not like a man to despise what we worship, and to think himself entitled to insult the mediocrity of our life. pg. 329
Prosperity does not recognize her sister Adversity. Thus do illusions, shattered for one, begin again for another; thus do the fickle destinies of human life pass each other on the windswept waves: happy or baleful, the same abyss carries them and engulfs them. pgs. 341-342
Death takes no account of what we may have been. pg. 343
The talent which expires impresses one more than the individual who dies: it is a general grief that afflict society; everyone suffer the same loss at the same time. pg. 345
When a man has been reunited with his destiny, he imagines that he has never left it; life, according to Pythagoras, is nothing but a reminiscence. pg. 346
Death seems to have been born in Rome. pg. 353
I was expected to sacrifice myself on the spot to Liberalism, to the doctrine which had constantly attacked me; I was expected to run the risk of shaking the legitimate throne in order to win the praises of a few cowardly enemies who had not the whole-hearted courage to starve, pg. 358
This is the way in which the English, who live a sheltered life on their island, take revolution to other nations; you find them in the four corners of the world mixed up in quarrels which are no concern of their: provided they can sell a piece of calico, what do they care if thy plunge a nation into calamity? What right had this Mr. Folks to shoot at French soldiers? Was it the British Constitution that Charles X had violated? pg. 360","John"
"","","Quizá la edición canónica sea la de Acantilado, que es íntegra y puede disfrutarse en todo su esplendor, pero está edición no está mal.
La selección está muy bien hecha y los recortes casi no se notan; lástima que los momentos descriptivos hayan sido los elegidos, pues en mi opinión son de lo mejor de Chateaubriand.
En todo caso la obra puede ser disfrutada.
Toda una personalidad enigmática la de este aristócrata, que resistió y se exilió en varias ocasiones. Católico, monárquico, culto, romántico, eterno viajero y superviviente, fue testigo de un tiempo revuelto, intenso, cruel y apasionante.
Su vida privada fue igual de fogosa, pero en las ""Memorias de Ultratumba"" Chateaubriand pasa por esos temas de puntillas, jajaja.
Muy interesantes las páginas en las que escribe de la epidemia del cólera; lo cambias por el Covid y casi no se aprecia diferencias. Y es que todas las pandemias se parecen mucho.","Jorge Morcillo"
"","","The man certainly knows how to tell a story - the premise being living through the birth of America, the French Revolution, Napoleon's rise and fall, and finally the last gasps of the monarchy in France. His presents himself as one weathering countless ideology & political storms, staying true to his own beliefs. It's a little funny to hear him talk so much about a love of liberty contra Napoleon just after he denounced the Terror (which spilt the blood of his family in the name of liberty). As a thinker he's not so interesting - just a standard reactionary who believes it is good to be well off and religious (and those less well off should grit their teeth and bear it).","Paul"
"","","I was expecting to find this book interesting as a historical source, but was surprised to love it as literature. Even in translation two centuries later, Chateaubriand has a felicity with language that oozes through the page — belying his early disclaimer that he is not one for wit. These memoirs are full of well-turned phrases and surprisingly self-aware observations from Chateaubriand's full life, which included a childhood growing up in a castle with a distant father, an irresolute young adulthood that included a sojourn exploring America (a sort of 18th Century ""gap year""), fame as a best-selling author and a denouement as a statesman and diplomat. Even the less exciting bits, such as Chateaubriand's childhood, are highly readable, while his character study of Napoleon is incisive (if not wholly reliable).
My only complaints have to do with the apparent abridgment of this Penguin translation (not advertised at all on the physical copy). There are obvious gaps in the narrative — his pilgrimage to the Holy Land is constantly referenced but never actually described; the treatment of his diplomatic service under the Restoration is frustratingly vague; even his coverage of Napoleon, the meaty center of the book, covers only three major incidents from Bonaparte's reign in depth. I'm sure the original version would seem interminably long today, so some abridgment was surely necessary, but it's best to go in with an understanding of the Penguin edition as a snapshot of a larger work. It's a testament to Chateaubriand's sparkling prose that I wanted more.","David Montgomery"
"","","Like a great dinner conversation via a time machine. Chateaubriand's life straddled a very changing world, in his native France as well as the New World. I especially enjoyed his descriptions of growing up in St. Malo, having recently visited there myself (due to my love of ""All the Light We Cannot See""). His passages describing America just after the Revolutionary War, in particular his accounts of visiting with Native Americans, were also very entertaining and unique. A great read for history lovers and an obviously important book in the development of French literature.","John Williams"
"","","Más de 2.600 páginas de reflexiones de alguien que vivió una época de cambios constantes y fue protagonista directo o participe de esos cambios. Nacido a mediados del siglo XVIII y muerto en 1848, el vizconde de Chateaubriand nos habla en sus Memorias de ultratumba como al oído. Sabedor de que su prosa llegaría a nosotros una vez muerto, sus opiniones no conocen límites. Para algo era el máximo defensor de la libertad de prensa. Una lectura larga, larguísima, pero muy grata y placentera.","Sergio Mira Jordán"
"","","Extremely overrated: memoirs of an old guy who repaints himself larger than life and nicely removes anything conspicious. Maybe it says something about the french soul if this is termed a masterpiece?","Geert"
"","","Je suis contente que ces mémoires soient spécifiquement d'""outre-tombe""
Cela signifie que Chateaubriand est mort
Franchement, bonne nouvelle","TapMyShoulder"
"","","Lue pour préparer l'oral au bac de français. Beaucoup apprécié à l'époque. A relire, bientôt. ^^","Lorène Mannarini"
"","","Apocryphally, when Zou Enlai was asked in 1973 about the effects of the French Revolution, he replied: ""Too early to say.""
I wanted to read an account of the French Revolution and its aftermath. Chateaubriand, the French writer and romantic, lived through the times and left a compendious memoir, and presumably is an interesting source.
Unfortunately, his whole memoirs run into 1000+ pages and seem hard to find in an English translation. I had to get this Penguin edition of 'selections', as it is the only reasonable priced commonly available edition of his work in print. There seems to be a more recent NYRB-Classics edition of the complete work, but it is expensive and hard to find. This book is about 450-page selection from his whole text, and thankfully it appears whole chapters have been taken from the full text without any reduction, only many of the chapters have been left out. I think the chapters concerning with events in France pertaining to the Revolution, and time of Napolean has been included. The ones not included are majorly the ones about his travels abroad in the Levant and other places.
Chateaubriand though misses out witnessing most of the events of the revolution directly since he is out of France for a large portion of the time. Almost at the breaking out of the revolution, he sets out on a futile adventure in search of the North-West Passage in North America. In America, he is not really impressed by the young republic. There he meets George Washington briefly, later that interview would provide him material to compare Napolean with Washington, unfavourably to the former.
The tumult of the revolution soon starts to affect his own family who were feudal lords of some standing. He returns to Europe, called by the tragic fate which befell some of his near family. Later he joins the army in exile fighting to overthrow the revolution. Soon though he is injured and escapes to England, where he makes a beginning in his literary career. The most dramatic and shocking episodes of the Reign of Terror, the period of extreme violence and fanaticism, he views from a distance. His own sister and mother end up in prison.
However, once the Napolean seizes power, there is a brief respite in the tumult, and Chateaubriand returns to France. From now on, Napolean seems his central focus. Though there was a period in which Napolean and Chateaubriand seemed polite acquaintances with a degree of respect between them, as Napolean by turns, became more illiberal, and more on the path to despotism, the gulf between them widens, till it reached a point where they are almost enemies.
Chateaubriand's writing is more impactful when he is narrating the time of Napolean. He has seen the man at close, and understood his genius as well as the flaws in his character. The staggering military feats of the Napolean from Italy, Austria, and on the path to Russia is astounding. That a single man could muster enough force of personality to bring down the edifices of long-established European monarchies, over such vast geographies and peoples seems something beyond human. But soon enough he is faced with adversity. The campaign in Russia turns out to be a tragedy for the Grand Armee in their long retreat.
A few of the most elaborate chapters are of the Napoleans two banishments. First to Elba an island off the Italian coast. Then one of the most romantic passages in history unfolds: his""100 Days"", when Napolean made a daring escape from Elba, lands on the French coast, and marches on to Paris to reclaim the mantle. This again calls the opposing European powers back to war with France, culminating in the final battle of Waterloo where Napolean, by the turn of events stood defeated. He is then sent on his final and permanent exile on the island of St. Helena in the South Atlantic. Chateaubriand has a moving, and reflective chapter on Napoleon's life and eventual death in St Helena.
Chateaubriand writes:
""I have explored the seas of the Old World and the New, and trodden the soil of the four quarters of the globe. After sleeping in the cabins of the Iroquois and the tents of Arabs, in the wigwams of Hurons and the remains of Athens, Jerusalem, Memphis, Carthage, and Granada, in the homes of Greeks, Turks and Moors and among forests and ruins; after wearing the bearskin cloak of the savage and the silk caftan of the Mameluke, and after enduring poverty, hunger, thirst, and exile, I have taken my place, as a minister and ambassador, trimmed with gold lace and plastered with ribbons and decorations, at the table of kings, at the festivities of princes and princesses, only to fall more into indigence and to taste prison life.""
He surely lived in interesting times. Though there were much privation and human suffering around him, the passage of human history which he witnessed, saw fundamental changes in political systems and peoples lives, whose farthest repercussions were are still feeling to this day, and I thought his memoirs gave a thoughtfully written, individual perspective of it.","Ajoy"
"","","Me ha costado bastante leerlo y de hecho lo he tenido parado durante temporadas largas. Creo que es porque por una parte el estilo del autor es muy bueno cuando se pone en plan épico y romántico, pero al mismo tiempo al ser unas memorias hay trozos de la narración que son menos interesantes a no ser que tengas un conocimiento histórico muy grande.
Hay fragmentos memorables que seguro que están entre los mejores de la literatura universal. Uno de ellos es el siguiente: 'De repente se abrió una puerta y entró silenciosamente el vicio apoyado en el brazo del crimen: Talleyrand sostenido por Fouché. La visión infernal pasó lentamente, penetró en el gabinete del rey y desapareció. Fouché iba a jurar fe y homenaje a su señor; arrodillado el regicida, puso las manos que hicieron caer la cabeza de Luis XVI entre las del hermano del rey mártir, y el obispo apóstata dio fe del juramento'
'Qué pequeño es el hombre en el átomo en que se mueve! Pero qué grande, al mismo tiempo, como inteligencia! Sabe cuándo ha de oscurecerse el rostro de los astros, a qué hora vuelven los cometas después de millares de años, él, que no vive más que un instante! (...) A qué nueva fase de la humanidad está vinculada la revelación de tales astros? Vosotros lo sabréis, razas que estáis por nacer; yo lo ignoro y me retiro'
Es de destacar su mala relación con Talleyrand, al que en definitiva caracteriza como un fraude y un ladrón. Sobre Napoleón piensa que sus mayores errores fueron el asesinato del duque de Enghien y la guerra de España.
Es un libro que quiero volver a leer, pero a ser posible en otra edición pues la letra pequeña y el papel de mala calidad dificultan la lectura.","Matias"
"","","Moje kolébka obsahuje hrob, můj hrob kolébku.
Chateaubriand, bretonec a jeden z prvních francouzských romantiků, psal svoje paměti skoro půl století - a že měl o čem psát. Zažil Velkou francouzskou revoluci, setkal se s Washingtonem i Napoleonem, byl v armádě, politice, cestoval (popisuje i svůj pobyt v Praze a Čechách) a tvořil, pracoval s vládci i proti nim (ale vždy pro Francii!) a hlavně žil.
Některé z jeho vzpomínek sice nepatří mezi nejčtivější, i tak kniha překvapí tím, kolik ""postav"" dokáže poměrně plnohodnotně podat, a kolik toho o nich dovede říct, i kdyby jen mezi řádky - zaujala třeba myšlenka ""co by, kdyby Napoleon ze Svaté Heleny pláchl do Ameriky"". Z někdy suchopárnějších popisů občas vypadne tak půvabná lyrická pasáž, že si ji pak chcete přečíst znovu. A ještě jednou.
A nakonec skvostná závěrečná část, kterou jsem si pojmenoval ""Zjevení svatého Chateaubrianda"". V ní si tenhle hrozně zajímavý člověk tak trochu zavěštil - a s poměrně pozoruhodnou přesností.","Josef Horký"
"","","It is seldom that a major historical figure is also a great writer. Chateaubriand was both and not only he describes the turbulent events of the French Revolution and the following era, but was one shaping many of those events. Let us not forget, however, that first of all Chateaubriand was great romantic writer and the ""Memories"" is much more than a history book or an autobiography. Especially beautiful are the chapters describing his childhood and youth and his travels to America. We see here the seeds of his famous works like ""René"" and ""Atala""; both heavily influenced not only by the travels, but revealing many elements of his own life, especially the complicated relationship with his sister. While in his novels the fiction and reality are mixed, in his ""Memories"" it is only the reality, painted however with the brush of a great romantic writer.
A fascinating reading for the lover of both history and of literature and an important original source.","Morzejko Leporello"
"","","Unas ""Memorias..."", que todo mundo debe leer (al menos una vez en la vida) para entender un poco nuestra realidad política actual. Es un texto entre histórico y político cuya narración sobre la historia de lo que era y lo que es Francia actualmente y la similitud con la política actual en cualquier latitud te dejará pensando y responderá cualquier pregunta que te plantees sobre la situación política que estés viviendo.
Es el primer texto de casi 3,000 páginas que leo en mi vida y que si bien al principio me pareció algo tedioso, al final cuando me hice el propósito de leerlo y culminarlo me dejo un buen sabor de boca. Quizá en algún momento lo vuelva a leer...
¿Lo recomiendo?, sí, siempre y cuando tengas la convicción de aprender una parte de la historia, la política y comprender la situación actual y no repetir esa misma historia en aras de evolucionar y ser mejor cada día.","Jorge Tapia"
"","","Pour l'auteur, plus de 30 ans d'écriture de ses mémoires! Tout un projet! Que dire de ces mémoires: un précis d'histoire, de politique, de littérature, d'une époque durant laquelle tout changeait. La société éclatait, écrasant la monarchie, allant vers la démocratie. Entre ces deux extrêmes, les années meurtrières d'un empire... Un écrivain/politicien d'une époque qui semble si lointaine! Il retrace les années de la révolution française à la "" monarchie illégitime "" (comme il aime le dire) et les peint à grands coups de guerres, d'éclatements civils, de rencontres historiques, de personnages de tout acabit, de voyages durant lesquels aucun paysage ne nous échappe, et surtout de références classiques! Comme dirait l'autre: j'en ai perdu mon latin!","Julie P"
"","","Mémoires d’outre-tombe (1849–50), his memoir from “beyond the tomb,” written for posthumous publication and perhaps his most lasting monument. This memoir, which Chateaubriand began writing as early as 1810, is as much a history of his thoughts and sensations as it is a conventional narrative of his life from childhood into old age. The vivid picture it draws of contemporary French history, of the spirit of the Romantic epoch, and of Chateaubriand’s own travels is complemented by many self-revealing passages in which the author recounts his unstinting appreciation of women, his sensitivity to nature, and his lifelong tendency toward melancholy. Chateaubriand’s memoirs have proved to be his most enduring work.","Marcos Augusto"
"","","Here is the account by a man who lived through some of the most turbulent , yet fascinating times in France's history. He met George Washington, Louis the XVI, MME. de Stael, Napoleon, Louis XVIII....etc.
I'm giving it 5 stars for the writing and a style which clearly influenced Marcel Proust. I don't think I'm really qualified to judge the work further because I'm not a historian of the period. Also, it is not exactly a complete autobiography in the normal sense. But he was there and he lived it.","Robert Muir"
"","","Unfortunately I really struggled to get through this. I enjoyed the account of the first part of his life but got really bogged down when Napoleon enters the scene. Chateaubriand writes in a curiously oblique and contradictory style, and it’s difficult to know how he feels about any of the events he describes. In fact he tells you very little about what he actually did - I learned more from just looking at Wikipedia. Overall I found this tedious and a disappointment.","Toby"
"","","Un livre très bien écrit, ancré dans son temps, où Chateaubriand retrace dans un stylé biographique les grands évènements de son siècle (Napoléon, révolution, Amérique) ; il est très dur de rentrer dedans néanmoins - un style très formel, très descriptif, ne rend pas toujours les choses faciles","Louis Chatelet"
"","","Misschien wel een interessanter levensverhaal dan Rousseau, maar diens passie ontbreekt. De versie van Univers des lettres Bordas bevat slechts extracten en vaak overbodige voetnoten, zeer irritant. Te herlezen in een betere versie","Leen"
"","","He spends his time lying, but he writes well.","Jacques"
"","","Lu en français texte intégral","Karine Poteau"
"","","Un grand classique.
L'enfance de l'écrivain est décrite avec beaucoup d'émotion.
Néanmoins j'ai trouvé ce récit parfois fastidieux...!
Mais il faut le lire, définitivement!","Marie"
"","","Perfect snapshot of the period","Stéphane"
"","","L’ennui total… pendant longtemps, je n’ai pas voulu lâcher, mais j’ai fini par abandonner.","Loïc"
"","","Al ser una antología, se pierde a veces el hilo de la historia y los personajes. La traducción tiene algunos fallos. Por lo demás, un libro único literaria e históricamente.","Juan Pagadigorría"
"","","I have read books that offered much more illuminating perspectives on Napoleon Bonaparte; perhaps this was deemed beyond the pale for its time?","Andrew Noselli"
"","","j’ai un peu de respect, mais c’est le livre le plus ennuyeux que j’ai lu de ma vie. Sérieusement, René, un chapitre entier sur le chant des oiseaux ?","Loann Guiho"
"","","“在那里，我唤醒了一个只有我才知道的世界；在这个已经逝去的社会中漫游时，我只碰见往事和沉默。”在20岁出头的时候，读这样一本书，可想而知是有多么地震撼啊。唯一的遗憾是，很多年之后才知道，这个版本不幸只是一个节选版……","WaldenOgre"
"","","2.5","Azéline"
"","","Born to an old aristocratic (but not very wealthy) Breton family, Francois-Rene de Chateaubriand was born less than a year before Napoleon Bonaparte. Like Bonaparte, Chateaubriand was a young man in his early 20s when the French Revolution broke out. Like his family, Chateaubriand was a Royalist, and was presented to Louis XVI at Versailles during the last days of the Anicen Regime. While the Revolution would take a terrible toll on his family, Chateaubriand recognized that many of the changes it brought about were salutary, and that there was no turning back the clock. Admired by Napoleon for his work ""The Genius of Christianity,"" Chateaubriand--who returned to the Church after his mother'd death--was given a diplomatic post, which he resigned when Napoleon had Louis XVI's cousin, the duc d'Enghien, murdered. While he admired much that Bonaparte accomplished (putting an end to the Revolution, the Code Napoleon, etc.), and acknowledged his military genius, ultimately Chateaubriand faulted Napoleon for being above all an adventurer, one who trod France underfoot and led scores of thousands of her sons to their deaths, most notably in the disastrous Russian campaign. Loyal to the restored Bourbon monarchs Louis XVIII (1814-24) and Charles X (1824-30), Chateaubriand was nonetheless mortified at (1) their employing disreputable old Republicans like Talleyrand and Fouche, (2) the efforts of Charles X to undermine the Restoration Charter (or constitution), rightly predicting that it would end in the monarchy being swept away, as it was in the July Revolution. Indeed, Chateaubriand would live long enough to see the resulting July Monarchy of Louis-Philippe toppled in 1848. Add to this incredible sweep of French history the fact that Chateaubriand sojourned in America in the early 1790s, even meeting President George Washington in Philadelphia. A wonderful read.","Mshelton50"
"","","This memoir feels less like any other and more like a narrative of a character from ‘ Peace and War’ novel by L Tolstoy. It recounts the life story of Francis Chateaubriand during the French Revolution and Napoleon’s reign in France.
From his aristocratic childhood in Saint Malo, to his explorer adventures in US and Canada, his return as a soldier to the camps of Germany, his exile to England, opposition to Bonaparte and finally embassador life.
Beautifully written, thought provoking, and interesting life story of a complex individual.
I highly recommended the book.
My favorite quotes from the book;l:
“True happiness is not expensive; if it costs dear, then it is of an inferior nature”
“ A man arriving like myself in the United States, full of enthusiasm for the people of classical antiquity, a colonist looking everywhere for the rigidity of early Roman life was bound to be shocked by the luxuriousness of the carriages, the frivolity of the conversations, the inequality of fortunes, the immorality of the banks and gaming houses, the noisiness of the ballrooms and theaters”
“If the world were an explosive globe, I would not hesitate to set to fire, if it were a question of setting my country free”","Mahdi H"
